time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2014-08-07T13:14:13.60Z,46.3878549,17.7343510,155.117,-0.72,-0.25,0.04,3.448,5.835,1.17,3,8
2014-08-07T13:14:13.80Z,46.3878532,17.7343499,155.085,-0.35,-0.19,0.10,3.426,5.874,1.14,3,8
2014-08-07T13:14:14.00Z,46.3878524,17.7343488,155.145,0.14,-0.10,0.06,3.388,5.861,1.01,3,8
2014-08-07T13:14:14.20Z,46.3878516,17.7343485,155.225,0.04,-0.05,-0.11,3.349,5.846,1.30,3,8
2014-08-07T13:14:14.40Z,46.3878507,17.7343483,155.406,0.14,0.06,-0.15,3.320,5.823,1.21,3,8
2014-08-07T13:14:14.60Z,46.3878504,17.7343489,155.844,0.07,0.25,-0.18,3.281,5.694,0.95,3,8
2014-08-07T13:14:14.80Z,46.3878494,17.7343497,155.957,-0.04,0.03,-0.21,3.248,5.587,1.12,3,8
2014-08-07T13:14:15.00Z,46.3878483,17.7343498,155.954,-0.01,-0.01,-0.22,3.220,5.487,1.14,3,8
2014-08-07T13:14:15.20Z,46.3878483,17.7343496,156.114,-0.07,-0.02,-0.20,3.195,5.398,1.10,3,8
2014-08-07T13:14:15.40Z,46.3878476,17.7343492,156.103,-0.03,-0.13,-0.05,3.182,5.340,1.03,3,8
2014-08-07T13:14:15.60Z,46.3878471,17.7343494,155.962,-0.01,0.08,-0.04,3.173,5.286,0.95,3,8
2014-08-07T13:14:15.80Z,46.3878464,17.7343485,155.873,-0.10,0.09,-0.21,3.177,5.241,1.01,3,8
2014-08-07T13:14:16.00Z,46.3878459,17.7343481,155.871,0.01,0.07,-0.11,3.179,5.198,0.93,3,8
2014-08-07T13:14:16.20Z,46.3878451,17.7343464,155.970,-0.02,-0.03,-0.16,3.176,5.118,1.11,3,8
2014-08-07T13:14:16.40Z,46.3878447,17.7343451,155.939,-0.02,0.15,-0.21,3.171,5.047,0.90,3,8
2014-08-07T13:14:16.60Z,46.3878443,17.7343456,156.030,-0.09,0.22,-0.18,3.168,4.983,0.92,3,8
2014-08-07T13:14:16.80Z,46.3878434,17.7343450,156.124,-0.06,0.13,-0.22,3.169,4.940,1.00,3,8
2014-08-07T13:14:17.00Z,46.3878428,17.7343453,156.228,-0.15,0.17,-0.31,3.176,4.934,1.06,3,8
2014-08-07T13:14:17.20Z,46.3878427,17.7343454,156.399,-0.02,0.18,-0.19,3.194,4.932,1.13,3,8
2014-08-07T13:14:17.40Z,46.3878415,17.7343452,156.591,-0.19,0.20,-0.13,3.212,4.943,1.21,3,8
2014-08-07T13:14:17.60Z,46.3878411,17.7343454,156.736,-0.12,0.37,-0.11,3.228,4.965,1.16,3,8
2014-08-07T13:14:17.80Z,46.3878410,17.7343459,156.848,-0.14,0.10,-0.18,3.248,4.992,1.14,3,8
2014-08-07T13:14:18.00Z,46.3878406,17.7343456,156.922,-0.13,0.03,-0.13,3.270,5.022,1.14,3,8
2014-08-07T13:14:18.20Z,46.3878402,17.7343447,156.868,-0.12,0.12,-0.29,3.290,5.054,1.16,3,8
2014-08-07T13:14:18.40Z,46.3878400,17.7343446,156.933,-0.22,0.07,-0.25,3.313,5.096,1.16,3,8
2014-08-07T13:14:18.60Z,46.3878399,17.7343442,156.986,-0.03,-0.17,-0.15,3.343,5.149,1.32,3,8
2014-08-07T13:14:18.80Z,46.3878402,17.7343427,156.929,-0.02,-0.17,-0.19,3.375,5.203,1.35,3,8
2014-08-07T13:14:19.00Z,46.3878402,17.7343413,156.949,-0.08,-0.22,-0.22,3.404,5.253,1.32,3,8
2014-08-07T13:14:19.20Z,46.3878405,17.7343403,156.855,0.05,-0.19,-0.12,3.431,5.304,1.35,3,8
2014-08-07T13:14:19.40Z,46.3878409,17.7343388,156.962,-0.03,-0.24,-0.23,3.444,5.302,1.18,3,8
